"","x"
"1",0.895132681293473
"2",1.87045122014349
"3",-0.772753020933266
"4",0.474917045955779
"5",-2.00213870807946
"6",-0.665156963304755
"7",-0.634826099865423
"8",-1.24636198445323
"9",-0.714914309770737
"10",1.27689864165097
"11",-0.0422215067260541
"12",0.433514842394205
"13",0.962154230926108
"14",0.624946626067872
"15",1.3820829050141
"16",0.121098829882615
"17",-0.337476008366969
"18",2.10259194787417
"19",-0.649493029272712
"20",0.411074991901932
"21",-0.456046831723244
"22",0.79354076565228
"23",-0.396732058755602
"24",-1.23821072156159
"25",-1.16252130334934
"26",0.23692167301111
"27",1.42233127629961
"28",0.463854952119575
"29",0.832204458994538
"30",1.91649357060126
"31",0.337406923310908
"32",0.508403859988307
"33",-1.27251827433551
"34",-1.15772734788226
"35",0.383819680921713
"36",0.983365487032347
"37",0.233635757983867
"38",-0.224017764664581
"39",-0.0772519042145024
"40",0.283169898482297
"41",-1.69320200983373
"42",-2.01543259617366
"43",-1.97624187602363
"44",0.0553954619837749
"45",0.611997467164634
"46",-0.0987890324056752
"47",-0.90104830559578
"48",1.74464414509504
"49",-0.39963590743609
"50",-0.148154143310985
"51",-0.648944802955921
"52",-0.330436201789825
"53",-0.648482758864694
"54",1.58278509101957
"55",0.562154315643602
"56",0.891518821484368
"57",-1.80273453793442
"58",-1.47536778373221
"59",-0.0836862097325237
"60",-0.251846885817132
"61",1.29125631297667
"62",-0.754349963723804
"63",-1.13674207017304
"64",-0.126371264598681
"65",-0.138103359753427
"66",-0.789239668453931
"67",-0.278689223111531
"68",-0.485527294996284
"69",1.19649705303522
"70",-2.35050366889829
"71",1.126364739498
"72",-1.59372695412799
"73",1.86080602514988
"74",-0.895641849408158
"75",0.186426317425227
"76",-1.23605856659889
"77",-1.71202094625016
"78",1.72717668466131
"79",-1.38978402101643
"80",1.09916631750229
"81",-0.930008920683527
"82",-2.46383846260496
"83",1.7106238798391
"84",-1.39432784027733
"85",-0.970187469240309
"86",0.734596991166933
"87",-1.68215804388935
"88",0.149880874971073
"89",0.618425234030642
"90",0.186610576806377
"91",1.54422266599972
"92",0.494603857289696
"93",0.522825182518954
"94",0.641007955813007
"95",-0.124492314135125
"96",0.443904128543398
"97",-0.684322739084811
"98",-0.18456358652279
"99",-0.771873455600579
"100",0.228892560031246
"101",1.00105879012464
"102",-2.12130381186495
"103",1.87671257397419
"104",0.398242918921018
"105",-1.86399369716016
"106",-0.482022040402514
"107",0.44853599483257
"108",-0.777662446412551
"109",-1.9271429304069
"110",0.540400399872195
"111",-1.8780760714091
"112",-1.97407196345377
"113",0.220141253351576
"114",-0.528645900099236
"115",-0.221971420641738
"116",1.78095944683186
"117",0.23392665558027
"118",-1.52690948675787
"119",-0.539571160514292
"120",-0.789134452690404
"121",0.461227423961908
"122",-1.15252630306226
"123",0.36415279813047
"124",0.975885317039069
"125",-0.911672329788015
"126",0.423209962471344
"127",-0.410340160878903
"128",0.050971188160096
"129",-0.260708527866341
"130",-0.649431427313
"131",-0.976640929439542
"132",0.0212972605251066
"133",-0.201754812370475
"134",0.125013288231372
"135",-0.909572076224717
"136",-1.76017389631154
"137",0.646011334874952
"138",-1.66582568261136
"139",-1.62956912985016
"140",0.852225069160673
"141",-0.405987277708687
"142",0.570892042267501
"143",-1.72944266720117
"144",-0.349063866435166
"145",-2.12443304402027
"146",-0.0511888231757432
"147",0.0380274378229144
"148",0.378620579521903
"149",-1.2586385171799
"150",1.03136005197274
"151",-1.72958626668988
"152",-1.19845063275072
"153",-1.86561649425808
"154",-0.265417458138766
"155",0.345186823584817
"156",-0.816585862366608
"157",-1.59652343578303
"158",-1.1120929706302
"159",0.559047646448889
"160",-1.48728108399458
"161",0.576220640462868
"162",-1.83276816992141
"163",-0.415925653024758
"164",-0.0788034136767314
"165",0.149892410068093
"166",-0.578092115224139
"167",0.0919262496433969
"168",1.05373071300256
"169",-0.383284555993655
"170",-1.18601745687617
"171",-1.64505045294244
"172",-0.909849576538783
"173",-1.1658909887199
"174",-2.81803090987689
"175",-2.49629250486579
"176",-0.770066707264067
"177",0.403201729409026
"178",0.991100396953786
"179",-0.675411667095398
"180",-0.0524943661910634
"181",-0.00376428257441918
"182",-0.0748432285564573
"183",1.5217229112941
"184",-2.75231335028598
"185",0.649871521077962
"186",-1.66071963556798
"187",0.26658784161959
"188",-1.48685688525873
"189",0.413524623931327
"190",-0.0178100237531221
"191",-0.0127827706321714
"192",1.1165256586808
"193",-1.07717514650949
"194",-1.79650540842189
"195",-1.03588933125225
"196",0.123700740187282
"197",-2.34463934135797
"198",-1.61809357687992
"199",-1.64472270060911
"200",-0.687371099971347
"201",0.0807651710650954
"202",-0.900840773076092
"203",-2.8339460417521
