"","x"
"1",-0.00625405446558848
"2",0.0788672698171298
"3",0.0695022495806175
"4",0.401939234830528
"5",-0.38122713112069
"6",1.02870239449198
"7",0.92626468636271
"8",-0.897897091393733
"9",-1.68215761713997
"10",0.597614348995523
"11",-1.910699313824
"12",-0.448638301515075
"13",0.882501451280484
"14",-1.55085532874514
"15",-0.79740746938678
"16",-2.08385189535604
"17",0.589161336323894
"18",1.48442293127348
"19",-0.737870293903005
"20",0.0577665515185338
"21",-0.259900056141931
"22",-0.0709801953994987
"23",-3.10215170107276
"24",-0.102675754138084
"25",-0.406837224561881
"26",-0.456733438103526
"27",1.10637065364601
"28",0.818887714709762
"29",-0.249560691196163
"30",0.290655662178751
"31",-0.616824448309002
"32",1.52080848251163
"33",0.619210860095842
"34",1.48544646350279
"35",0.233017116429503
"36",-2.27948305389082
"37",-0.623240464987902
"38",0.826120739416853
"39",-0.554548474193228
"40",-0.223288047979329
"41",0.450088927166432
"42",0.310255010216882
"43",-0.114521593086047
"44",-0.750555739706747
"45",0.754202741038973
"46",1.79241620883713
"47",0.0417341877384426
"48",-0.738900818575116
"49",1.00678018770759
"50",-0.268367652327729
"51",0.388920029308275
"52",0.0385284005457305
"53",0.867657766901218
"54",-1.3882693999112
"55",-0.795451170999618
"56",-1.021521158047
"57",0.685427154446561
"58",0.537154649840631
"59",0.440679370419271
"60",-2.07208647531486
"61",-0.465038347080017
"62",-1.20826548579309
"63",-1.80732690568686
"64",-0.288978912233719
"65",0.0453259770412972
"66",1.01443399278959
"67",-0.0712782921736236
"68",1.32478278302354
"69",-0.0894749538092017
"70",0.331866068478705
"71",0.886525150401808
"72",-0.915201438878613
"73",-0.282416642128009
"74",-0.894670155356703
"75",-0.529800031839916
"76",-0.658792359096059
"77",-1.16400766838846
"78",0.899160366851543
"79",-1.22900182079184
"80",-0.641788545260991
"81",0.738281641889322
"82",0.246056037606432
"83",-1.23156230342733
"84",-0.0715604337702618
"85",0.366388137660916
"86",-0.571973686875593
"87",0.680292823911052
"88",1.24051797310937
"89",0.795400543223878
"90",0.601856936528256
"91",-0.639797910298996
"92",-0.255878801238809
"93",2.02941572334869
"94",-0.51981502757612
"95",0.20516065709333
"96",0.781195676856822
"97",-0.643018914299932
"98",-1.46569444604535
"99",-0.585054745918843
"100",0.662401896196778
"101",0.938541800467038
"102",0.0314803398225197
"103",0.136933298179667
"104",-1.02975921536818
"105",0.408614551573705
"106",-0.770624766757002
"107",-0.851307604308154
"108",0.428161382249908
"109",1.09873417123495
"110",-0.01581714457886
"111",0.521279765681276
"112",0.455422635045192
"113",-0.923745526596335
"114",-0.0365166400550818
"115",1.04756607849886
"116",-0.976802871153695
"117",-0.534269948438432
"118",1.1092669854148
"119",0.305296510535172
"120",-0.055812766374572
"121",-1.05764674360993
"122",-1.19884698410947
"123",-0.894015855949929
"124",-1.18134876203591
"125",-0.619252890360644
"126",-1.91197171683641
"127",-0.144648013977967
"128",0.92621667839463
"129",0.750325934576761
"130",-0.0920881656877557
"131",-1.49409844801643
"132",-0.274589304687219
"133",-0.0496247276396037
"134",-0.612821227815632
"135",-0.469336363285008
"136",-0.620687631298634
"137",-0.271685903324094
"138",-0.833385075665801
"139",-1.32096956430449
"140",0.025279598629439
"141",-0.0274842167654943
"142",-0.212106753172656
"143",0.534867359741002
"144",0.611486755668305
"145",0.019930464286032
"146",0.616265320513105
"147",2.00447241989711
"148",2.48475151996485
"149",0.779907168554786
"150",-0.260731619995702
"151",0.00809275021467562
"152",-0.141950058810314
"153",0.353874619681708
"154",0.333810766095593
"155",0.758112572473499
"156",0.205170383989773
"157",1.12370145729621
"158",-0.247125551987176
"159",-0.570470445851418
"160",-0.203249734771314
"161",-0.801098457126607
"162",-2.13746643282025
"163",-2.79015930593545
"164",0.321481438860219
"165",0.24242982380354
"166",-2.26695956287305
"167",-0.0636942621592878
"168",-1.06957010240896
"169",-0.138594692639956
"170",0.847920256242839
"171",-0.088802891204054
"172",-0.970677679161388
"173",-0.235601868211587
"174",0.296874278113746
"175",0.228011020338577
"176",-0.647415198834404
"177",-0.785843365996991
"178",-0.709985225989341
"179",0.0434926966560014
"180",-0.843513125512152
"181",-1.10275114229631
"182",-0.880920104260907
"183",-0.566395002742252
"184",-0.157357264759204
"185",-1.23988055692332
"186",-0.395886921611783
"187",-0.150303968997127
"188",2.48535329316351
"189",1.40492237528639
"190",0.294366302139746
"191",-0.55323057130417
"192",0.176093550374577
"193",-0.314682117828496
"194",-1.22566847264838
"195",-0.489849125091231
"196",-0.644743418015254
"197",-1.67918647631295
"198",-0.158722595859429
"199",-0.0222093595604792
"200",-1.90907971555956
"201",-2.10840435503407
"202",0.556454476178217
"203",0.917882470716851
"204",-1.13392823254487
"205",1.04324053213186
"206",1.43881792386346
"207",1.68783233217576
"208",-0.270375562773232
"209",-0.648372706870226
"210",-0.366062273608283
"211",-0.858468573455045
"212",1.60655168592225
"213",0.20189492832021
"214",2.52383276311133
"215",1.56786232398889
"216",-0.989265607290085
"217",-0.29891702061788
"218",0.0543720159419943
"219",-2.18875280981807
"220",-0.431470481477196
"221",-0.0643345248375792
"222",0.998462549469759
"223",-0.600864335734765
"224",-1.11969472480567
"225",0.363846977207987
"226",0.439077513664958
"227",-0.121589020669133
"228",0.240941725449732
"229",-2.86120914107777
"230",-1.11047725623729
"231",1.16730593382184
"232",-1.46419637680462
"233",-1.12234154431999
"234",1.25186895124895
"235",0.874007288415524
"236",-0.956407788879007
"237",-1.9109642408244
"238",-1.23541631111439
"239",-0.644699108348127
"240",0.456666531298316
"241",-2.44277100480726
"242",-1.36931869172647
"243",-0.562339611233639
"244",-1.53773353379583
"245",-0.423825913198527
"246",0.153698686214395
"247",-0.307352275592838
"248",-0.617152064418105
"249",0.41474411457836
"250",0.737425096853494
"251",1.68735407947878
"252",1.10071120116293
"253",-0.273599845886964
"254",-0.314394388185879
"255",0.00952125222226182
"256",-0.819865683997975
"257",-0.314776429633002
"258",1.25684208201839
"259",-1.01324916833076
"260",0.635596511895236
"261",2.07847666372557
"262",-0.690823415983465
"263",-1.59346390295864
"264",0.891707453016378
"265",1.85157874625852
"266",-0.82749302589249
"267",-1.30439658109664
"268",0.342442615433817
"269",-0.181226202718609
"270",-1.03046617062851
"271",0.102233085870624
"272",-1.04047665258301
"273",-1.38629636609015
"274",-0.799966770284748
"275",0.125182759915548
"276",0.112951112896325
"277",-1.88133439467151
"278",0.415224637476122
"279",0.861544659104473
"280",-1.96449015594102
"281",0.0116854960888989
"282",1.50075992761859
"283",0.598958091587444
"284",0.418258090358686
"285",-1.50129448823251
"286",0.0549530740776403
"287",-1.20274861286939
"288",0.0309537433452651
"289",2.33708464523334
"290",-1.12466313837988
"291",-0.924711124080843
"292",-0.54602564626543
"293",-2.06286542466894
"294",-1.89805397033089
"295",-1.988596460409
"296",-1.74710110598597
"297",-0.234041988409456
"298",-0.0498170447307175
"299",2.13401474530646
"300",-0.927456737519971
"301",-0.53409228584827
"302",1.32064131452418
"303",-0.232639014333423
"304",-2.00160343243038
"305",-1.38542991979183
"306",1.34946180026662
"307",-0.0881401220501192
"308",0.575770631160195
"309",-0.963237871191646
"310",-1.38702370208611
"311",-0.665752857997831
"312",1.30929658690051
"313",1.14347155405357
"314",-0.860999725231356
"315",-0.409270441672213
"316",-1.44139000777572
"317",-1.42847988513379
"318",-0.345940168368191
"319",-0.348008819029946
"320",-0.779165149263229
"321",-2.34612466085201
"322",0.433781888063608
"323",0.28181560438084
"324",-1.42897293391663
"325",-0.594487800270816
"326",-1.02700203959595
"327",0.00320703408171106
"328",-0.480748886423736
"329",0.132231928963766
"330",1.06604543138985
"331",1.1244870503085
"332",-0.0499441916236324
"333",0.414489263502541
"334",1.70549578018867
"335",0.305979710433928
"336",-0.861318268243448
"337",-3.72054029372107
"338",-0.527896405050678
"339",1.17139827631457
"340",1.04929905386334
"341",-0.386197222707281
"342",-0.729341753450159
"343",0.425485634200944
"344",0.309185947171421
"345",0.0913898780153704
"346",-0.197752774387231
"347",-1.00494198266922
"348",-2.21483210366328
"349",-1.8436471664117
"350",-1.72356136858094
"351",1.77926025396433
"352",0.936573893562316
"353",-0.453186613211416
"354",0.511203476931242
"355",1.5790436973185
"356",-0.567368391812768
"357",-0.671861654377233
"358",-0.417996271048535
"359",-1.26465304859643
"360",-0.552952117704608
"361",-0.940856388146207
"362",-0.915249024896753
"363",-0.27591344316205
"364",-0.820530119790874
"365",2.81222446034742
"366",0.751410342647049
"367",-0.701032907677347
"368",1.65055517418453
"369",0.998705570383779
"370",-1.06661660048662
"371",1.21888143947578
"372",-0.0548669350366527
"373",-1.57491170067242
"374",0.141105109179768
"375",-1.02607417046939
"376",-0.882073027021832
"377",-2.39351125856733
"378",-1.89737753331601
"379",0.222843356871812
"380",-0.766011900079105
"381",0.154887085832242
"382",1.3034193892669
"383",0.0581808807851634
"384",-0.70194873190621
"385",0.882965313591771
"386",-0.00412479909930305
"387",0.470874354781811
"388",-0.461989748126873
"389",-0.514547471243979
"390",-0.203925781555848
"391",0.202319663974645
"392",-0.624869953958504
"393",-1.59962474975483
"394",-0.227201963518601
"395",-0.348703090840342
"396",0.936211426111908
"397",0.6427881530548
"398",-1.84374912786041
"399",-0.176295522411665
"400",1.27068618531071
"401",1.11133181362496
"402",1.43209630435095
"403",-2.55522506421129
"404",-3.25508558248647
"405",-0.87168604305014
"406",-0.0524191937391255
"407",-1.50761915901906
"408",0.726634348414724
"409",2.612690934969
"410",0.38316690999113
"411",-0.84677014338153
"412",0.565932518930252
"413",-0.470254893238486
"414",-1.03660220420397
"415",-1.35544233580795
"416",0.521082981923629
"417",0.170090817789726
"418",-0.207025024469283
"419",0.544987323113052
"420",1.54406066043234
"421",0.560629831378603
"422",-0.76138468143885
"423",-1.5217301248645
"424",-1.48677335689255
"425",-0.255790407721682
"426",-0.306742711708891
"427",0.314089770789158
"428",1.41362004627849
"429",0.762811923963841
"430",0.936322247084298
"431",1.1702777630298
"432",-0.702011764369191
"433",0.915756309141114
"434",-0.933499184018126
"435",-0.199630305737293
"436",-1.94860645998226
"437",0.368950043795595
"438",0.896766097147014
"439",0.94600020782132
"440",0.742093266741402
"441",-0.134863699728754
"442",-0.80006337117028
"443",-0.48088057246506
"444",0.01084815866862
"445",0.790785271695132
"446",0.353690528403446
"447",-1.72805328714685
"448",-2.69173733946505
"449",-0.391748750698685
"450",-0.188150111449095
"451",-0.338454607130582
"452",-1.14812692703916
"453",-1.10389357563619
"454",-1.71669337008759
"455",-0.268984073510769
"456",0.777953490019232
"457",-0.158283091134355
"458",-0.512926133458287
"459",0.955683729454246
"460",-1.26616082328477
"461",-0.97682490039834
"462",-2.0032909601787
"463",-0.596535417318863
"464",0.00853818687149415
"465",0.415938644741055
"466",-1.82837517098826
"467",-1.54744789138093
"468",-0.52919082030146
"469",0.952270032149363
"470",1.28348929206817
"471",-0.549061400223166
"472",-2.09215913194375
"473",-0.665653318952959
"474",-0.24630927852881
"475",0.207943382915759
"476",-0.891284353096105
"477",0.586758274876363
"478",-0.488114934929066
"479",-1.3377653146942
"480",-0.353231420556446
"481",-0.464812291569032
"482",-2.1355851824405
"483",-0.43165256085943
"484",-0.657206675693312
"485",-1.32825847941942
"486",0.145809557168604
"487",0.314809800744583
"488",-1.09583004786411
"489",-1.13551209952778
"490",-1.0872235450887
"491",-0.84442068686166
"492",1.26435517040266
"493",0.32372386970601
"494",-0.132382098550548
"495",-0.807734691720252
"496",0.121153539945066
"497",1.00447629426133
"498",0.148181451539978
"499",0.631105189485755
"500",-0.37101542012923
"501",-0.623506630311199
"502",-1.67265936289632
"503",-1.31918934144165
"504",0.0486893179564317
"505",0.446044323519644
"506",1.86779737573881
"507",-1.90950031769819
"508",-2.12791603277865
"509",-0.866272631294558
"510",-0.838814727701112
"511",-0.900509267103152
"512",-1.12739404877171
"513",0.201314503324157
"514",0.136715842221061
"515",-0.640167318524602
"516",-2.31614289616908
"517",-0.119877489632936
"518",0.744015043471368
"519",-0.333402054688554
"520",0.719401075867083
"521",-0.641221985055676
"522",-1.00152285937022
"523",-1.59203796082564
"524",-0.683708239185242
"525",-0.675611692947051
"526",0.268512978666787
"527",1.53194675479967
"528",-0.667202417535841
"529",-0.652209543559016
"530",-2.15399094774002
"531",-1.2836280045955
"532",1.18235515901467
"533",-1.00967466027849
"534",-1.24493277847185
"535",0.786552812572322
"536",0.550052978874779
"537",-0.592073725423884
