"","x"
"1",-0.395140349319721
"2",0.960220652732548
"3",2.54205490642893
"4",0.789656435453811
"5",-1.18839112507313
"6",-0.27799938157419
"7",-0.471136590569732
"8",0.06646697360336
"9",-0.128170154001981
"10",-0.253177686300377
"11",1.16293207592293
"12",0.660125413928079
"13",0.611516103150893
"14",-0.289605401815394
"15",-1.74732481628873
"16",-1.12148023950346
"17",0.735953796631977
"18",-1.31510739019015
"19",0.576243741211971
"20",0.022471207198333
"21",2.1128465110068
"22",0.574744108989219
"23",-0.27746103348277
"24",0.322088562926197
"25",0.117529877194484
"26",0.127438708502849
"27",0.495142876960172
"28",0.651210313177535
"29",-0.682167604104534
"30",0.186201569563438
"31",-0.440346539606294
"32",0.515484413664017
"33",-1.31589112035098
"34",-1.42943880080505
"35",-0.656624764412184
"36",0.924508557930965
"37",-0.29713014707189
"38",0.803796992327251
"39",0.380197739935327
"40",0.193369830428402
"41",-0.194950829057834
"42",-0.0804692548353428
"43",0.617124478549829
"44",0.626388451848692
"45",1.35090216310861
"46",0.529416210115829
"47",-0.890153681234416
"48",0.688186624538166
"49",0.849703448171434
"50",-0.74580587743968
"51",0.552759434206894
"52",0.64042853801609
"53",0.349656831416852
"54",-0.770742831489
"55",-1.60320416676217
"56",-0.636298773089597
"57",-0.198604543763632
"58",0.110907665923475
"59",-1.45947567356416
"60",1.82200826740615
"61",0.380349006942099
"62",0.132942482620705
"63",-0.189052108109791
"64",-0.679430683128763
"65",-1.31572426895163
"66",-0.590264351949909
"67",-0.275201395708778
"68",-0.293579000107692
"69",0.973819604013823
"70",-1.43118607483743
"71",-0.299649284497603
"72",0.619301703118862
"73",-0.368945739892472
"74",0.433381856097825
"75",-0.743128996164025
"76",0.969640098955634
"77",0.452739109771672
"78",0.327098724469426
"79",-1.60630367846483
"80",-1.81830044480286
"81",-0.488926138445272
"82",0.0308002852457341
"83",0.570646277910258
"84",-0.902090230002985
"85",0.864409558996639
"86",-0.349925144478955
"87",-1.53928040342674
"88",-2.07621243225399
"89",-0.635997100826065
"90",-1.14418315274101
"91",0.565857796872175
"92",-0.166118594794683
"93",-1.4768869448924
"94",0.93284865736301
"95",0.190123451923353
"96",-0.936304249196846
"97",2.06018844929105
"98",0.117026232396875
"99",-1.26611608887971
"100",0.156039053826786
"101",-0.444135170811808
"102",0.032700200575276
"103",-2.25535089314481
"104",-0.196856576584204
"105",-0.689083729176994
"106",-0.202062710486552
"107",0.651274118246956
"108",-0.392066139721928
"109",-0.225901975662131
"110",-0.310563569912145
"111",-1.41459590181976
"112",0.143872453237645
"113",-0.7127656082574
"114",-0.129274723267447
"115",-1.43873551897312
"116",-0.481657735069834
"117",-1.11348971314033
"118",-0.0207080100588554
"119",-0.613483516411496
"120",-1.16872914236017
"121",-0.670379860051456
"122",0.691124591243947
"123",-0.97766035072316
"124",-0.246062587128818
"125",-0.867042971441752
"126",0.254670845725289
"127",-0.213878988706297
"128",-0.469298257865881
"129",0.661453526802439
"130",0.330832425162042
"131",0.206899626658837
"132",-1.49994600065315
"133",1.16627674924696
"134",1.06373544092497
"135",0.270445004268092
"136",-0.182204276973194
"137",0.378885451726107
"138",-0.0157130853549051
"139",-1.1481759643638
"140",-1.49654484964241
"141",-0.343177557808575
"142",-0.14537064097577
"143",-0.010946314699009
"144",-1.38595050785181
"145",-0.936466617288876
"146",-0.727406159651224
"147",-1.20548778406459
"148",-2.41969743196873
"149",-2.22353406225681
"150",-0.570680157654865
"151",-1.61624941190082
"152",0.530658354235405
"153",-2.31471953685642
"154",-0.384402605506463
"155",-2.03460495331405
"156",-0.301468566205012
"157",-2.31142825718799
"158",0.0344061057841752
"159",-1.23795685204552
"160",1.1533267922735
"161",1.57543886034695
"162",1.13530032810577
"163",-0.258657240578285
"164",-0.801688382500599
"165",-2.09591503847568
"166",0.0960352429146328
"167",-1.09096725101078
"168",-1.08937385139197
"169",-1.77497972519705
"170",-1.14686850977699
"171",-1.88578189014376
"172",-2.67381442260824
"173",-0.878219886258424
"174",0.608479624407547
"175",-1.34268376337561
"176",0.326360683855633
"177",-0.834715209598017
"178",-1.48369726424299
"179",0.12026489955152
"180",-1.22226396584149
"181",-1.53247705971933
"182",-0.465292698866273
"183",-1.23042921385925
"184",0.812358840379307
"185",-1.43368616534299
"186",-0.878384790857828
"187",-1.11978096618212
"188",1.03644894726699
"189",-2.51482701053681
"190",-0.787725789594777
"191",-0.303088197646423
"192",-0.62921737186246
"193",0.432612385362014
"194",0.304267307753286
"195",0.225480789272187
"196",-1.73286163286813
"197",-0.557942940635254
"198",-0.622222310804586
"199",0.380580727367645
"200",-0.716715677672461
"201",-0.206606605981221
"202",0.299203813983614
"203",-1.24374575436742
"204",-0.663275008710053
"205",-0.703078848235159
"206",-0.711846293186084
"207",0.0675432116093894
"208",-0.870373968338967
"209",-1.02575196660341
"210",-0.689385010271761
"211",-0.315737038113083
"212",0.337386403763127
"213",0.148355180017159
"214",-0.643777338262447
"215",-0.043612469647046
"216",0.659855482529486
"217",-0.35049343025637
"218",-1.50624056659152
"219",-0.34759375150164
"220",-1.73157583182826
"221",0.426263316178722
"222",0.081163646650967
"223",0.122911663937744
"224",-1.96937746030854
"225",-0.512828141443884
"226",0.0956512091215996
"227",-2.34528487672771
"228",0.170347833627291
"229",-0.395566723516174
"230",-1.02897253759067
"231",-0.267236348670863
"232",-0.848240195676308
"233",-0.398751967386121
"234",-0.101318172017437
"235",-0.775021761737991
"236",0.74612934889317
"237",0.153194045272378
"238",-1.19348273242463
"239",0.660767609327885
"240",0.155169740204989
"241",-0.526296991016619
"242",0.20780744871546
"243",0.773438140202361
"244",0.741999526235537
"245",0.650757064251594
"246",-1.10430524054369
"247",-2.31919359573486
"248",-2.00438752834413
"249",-1.18622947424769
"250",-0.645534413304565
"251",-0.939030633285506
"252",-0.809901107173435
"253",-1.26743613800478
"254",-0.70893889059574
"255",-0.753378755877691
"256",-1.48417515727948
"257",-0.834100107293173
"258",-1.37941505101574
"259",-0.520507186606521
"260",-0.115617607044468
"261",-0.200501633029926
"262",-0.616966915955148
"263",0.98332898350968
"264",-0.245969183723483
"265",0.373218873144531
"266",0.285032773848754
"267",0.647400637576358
"268",-1.68270494085103
"269",0.788819375510345
"270",-1.61959216240312
"271",-2.53956475803344
"272",0.231333144277023
"273",-0.251281676874025
