"","x"
"1",1.20509989002096
"2",0.112140099241704
"3",-0.499563488803546
"4",-0.0673647128679582
"5",1.8413101777747
"6",0.0732980972762441
"7",-0.229952562872061
"8",-0.919803395745563
"9",-0.0856542062343456
"10",-0.466614806121187
"11",1.33220256763469
"12",0.72521940493192
"13",-0.796831959020229
"14",0.4316858608336
"15",-1.38297769945184
"16",0.671108175042222
"17",1.18396827803539
"18",0.0663939356699906
"19",-0.171619471327951
"20",1.58874720231385
"21",-0.534251920415033
"22",-1.24145662050983
"23",0.996316143016813
"24",-0.69484497424486
"25",0.825001765510271
"26",-0.792626544699807
"27",-0.420724398140221
"28",-0.444490454896003
"29",1.54731168406748
"30",2.0977124365278
"31",0.442296240429402
"32",-3.15416528223143
"33",-0.0160038843977733
"34",0.872660572681746
"35",-0.153185130452645
"36",-0.232455961824963
"37",0.46262511907356
"38",-0.364042351544864
"39",0.442657016306311
"40",-0.814646876304554
"41",-0.294719354308051
"42",1.44536779296023
"43",0.759542329251917
"44",-0.250629049611344
"45",-1.15208739281983
"46",0.589967820332257
"47",0.333053601310054
"48",-0.115619806009875
"49",-0.0626309109043441
"50",0.0767958120645443
"51",-0.684839028557031
"52",-0.598580091519213
"53",0.230865214160454
"54",-1.08881443488569
"55",-0.554350846316115
"56",-0.379442433645402
"57",-0.509774341078989
"58",1.11511826057869
"59",2.19097563792902
"60",-0.503587594600541
"61",-0.139928690460411
"62",-0.453188222648738
"63",-1.38325258262739
"64",-0.848934330307702
"65",-0.545259463883607
"66",0.23419547182025
"67",-1.08324176271292
"68",0.00357270946160287
"69",0.853796169717105
"70",-0.198018623340482
"71",-1.61683028831574
"72",0.763243795120659
"73",-1.15064450067232
"74",0.615425749552097
"75",-1.28794711172594
"76",-0.0624455779570636
"77",-2.25037144479274
"78",0.187951454972581
"79",0.245656581787925
"80",-0.148545784176577
"81",-0.0864265652818821
"82",0.886748276177117
"83",0.156286482229772
"84",-1.76305794656508
"85",0.546730634415721
"86",0.145584720598676
"87",0.204731720522729
"88",-0.0407151424295064
"89",-2.76873499817848
"90",0.924133820355439
"91",0.813574873310711
"92",0.21522518026947
"93",-1.47384177333739
"94",0.625254174719934
"95",0.518681307008945
"96",0.778254235603446
"97",-1.17248042704489
"98",-0.420085018267806
"99",-2.01023237165998
"100",-1.20169006652733
"101",2.16606790800281
"102",0.610742143890329
"103",0.626937153873379
"104",0.846469125039291
"105",1.18172802562531
"106",-0.332379152067878
"107",-0.65161672426689
"108",-0.0211466361203912
"109",-0.226930610823775
"110",-0.753362425439484
"111",1.62506465622646
"112",0.171585604341669
"113",0.0519583085122519
"114",-0.57050327742712
"115",-2.37860945175839
"116",-1.05776129218927
"117",-2.22167937723378
"118",0.195464331032605
"119",-0.979460658612002
"120",-1.53926241350005
"121",0.251547825218615
"122",-0.903682181372277
"123",0.966068622306048
"124",-0.45300923639799
"125",-0.704711493372232
"126",1.69103740793509
"127",0.306185801223474
"128",-0.467801464223537
"129",-1.627459136538
"130",-0.159113803489123
"131",-0.583548474685843
"132",1.61542449048223
"133",-0.826377686128644
"134",-0.72256480959189
"135",-0.380537795509737
"136",-0.874970519731926
"137",-0.0243421242451079
"138",2.03895243570566
"139",0.304724864055572
"140",1.08428557022213
"141",1.43071748772092
"142",0.182949560098944
"143",-0.804761914428242
"144",-1.2719243456807
"145",0.145581568058615
"146",-1.4089146769021
"147",-0.106114027277056
"148",-0.425159539711616
"149",0.75232501008237
"150",-0.912323256216394
"151",-0.993614131512732
"152",-0.850437253405237
"153",0.452207937844852
"154",-0.36956588498598
"155",-0.690697928016783
"156",0.0387828621174136
"157",1.42970292499709
"158",-0.0323787977060036
"159",-1.38988077442363
"160",0.258624529140937
"161",-0.0106723285782168
"162",1.01117215637455
"163",-2.40289739255831
"164",0.919169427338156
"165",-0.990348793554614
"166",-1.21476258057757
"167",0.361232817494143
"168",-0.254762417592934
"169",0.512823412772681
"170",0.379827027238747
"171",-0.176486277969132
"172",0.289624401442914
"173",0.0110496242294354
"174",-0.308129208556839
"175",-1.87271866494344
"176",0.505891579101281
"177",-0.219244298279736
"178",0.54311309831284
"179",0.185260612071636
"180",-1.86116239425924
"181",-0.444782042432915
"182",-0.481901901299295
"183",-0.0422940757300778
"184",-1.53380753045979
"185",-0.445512686717136
"186",2.12788385119214
"187",-0.660603381326117
"188",-0.577201208206476
"189",-2.22491470348848
"190",-1.48715288139161
"191",0.0176814681624718
"192",1.16362199712696
"193",0.500280076446264
"194",-2.34095601882652
"195",1.14514466358127
"196",-1.32829947974472
"197",-0.419698560058712
"198",0.27052185914177
"199",-0.19385580498666
"200",-0.295853492170867
"201",0.608192774127129
"202",-0.178825737999404
"203",0.20734592487906
"204",0.0989040772054671
"205",0.966569195200863
"206",2.01196718772403
"207",-0.336208637259986
"208",0.59184282767076
"209",1.66820295843118
"210",-0.105183017140384
"211",-1.23189462437893
"212",-0.329262024052739
"213",0.391228295533912
"214",-1.18927547248086
"215",0.468876449720687
"216",-0.0615744125539645
"217",1.40667246681804
"218",1.65332966069888
"219",0.306265083637695
"220",0.0542351385202806
"221",1.25858054319356
"222",-1.30113724203989
"223",-0.351090748191229
"224",0.729803069855453
"225",-1.32391200138375
"226",-0.0740683524214178
"227",-0.560650485787185
"228",-1.15805970704029
"229",-1.36433732679675
"230",1.07237667636932
"231",-0.783864699465577
"232",-1.10439164560674
"233",0.506928794549838
"234",0.439755468437198
"235",0.363088289772085
"236",0.571128352318571
"237",-1.65237676243211
"238",0.224760370904473
"239",-0.783957890578677
"240",-1.40011652042937
"241",0.0876858791706027
"242",0.0485097484346872
"243",0.40074058175196
"244",0.183488987546713
"245",0.225756444006922
"246",-1.65334193244666
"247",0.300290213583852
"248",-2.07252409180761
"249",-1.74778263280687
"250",-0.611505812786987
"251",-0.262998051340625
"252",-0.977174065117882
"253",1.52897112397191
"254",-0.673108800930488
"255",-0.151551874132312
"256",-0.328731217915796
"257",0.221977559985401
"258",0.283881444180013
"259",1.43166448738541
"260",-1.41570654437178
"261",0.152509902854872
"262",-0.46088239896024
"263",0.91257917748899
"264",0.185645800374839
"265",-0.864822522707789
"266",1.49376755999724
"267",-0.0139462207607404
"268",2.11878563234373
"269",-0.313300828691818
"270",2.10701339555276
"271",-0.0425604587271803
"272",-1.39517192447374
"273",-0.134842846638261
"274",-0.704183747440181
"275",-0.58902701801546
"276",1.61795264531909
"277",-0.942078118438547
"278",0.108317054467651
"279",-0.471769739090527
"280",-0.168449860166108
"281",0.0422783779210444
"282",0.544348902812242
"283",-0.734620481245172
"284",0.902703489794253
"285",0.17037442587818
"286",1.13816219698721
"287",-1.76349757415841
"288",-0.445302284342951
"289",-0.14893731153262
"290",0.907053830754585
"291",-1.35393060761423
"292",-0.257170132298701
"293",1.6426079661454
"294",-0.013310915811507
"295",0.726247573003405
"296",-1.97872605012544
"297",1.71608771620228
"298",-0.159535049460298
"299",-0.77357107860799
"300",-1.38815644321629
"301",-0.234301750124764
"302",0.434997868816799
"303",-0.910700222619813
"304",-0.175193009819819
"305",0.441594152461207
"306",1.15417740174223
"307",-1.10421766605927
"308",-0.338092445808656
"309",-0.124518785913895
"310",-0.306113555810113
"311",0.201884696054026
"312",-0.229381615901579
"313",-1.31804000680126
"314",-1.68870563225628
"315",-0.938613460269519
"316",0.256768707549731
"317",-0.226315766892273
"318",-0.905828414270833
"319",-0.616554829483324
"320",-1.17915405444939
"321",-1.51030090451195
"322",-1.36905307200066
"323",0.896431352852304
"324",1.32039433946728
"325",-1.59319778405916
"326",-2.40117080390099
"327",-1.51150012072424
"328",-0.461277316785919
"329",1.15928070845372
"330",0.793968162128001
"331",0.0109177242678556
"332",-0.53390773139649
