"","x"
"1",-1.24702396143141
"2",-0.407317754644853
"3",0.776449360285565
"4",-0.118175962406306
"5",-1.21482712051895
"6",0.057835807692865
"7",0.0907110085534556
"8",-1.17735050734211
"9",-0.734722792562081
"10",0.658061356606406
"11",-0.425868285402749
"12",-0.26875191540148
"13",-0.538750029749202
"14",0.730268923942093
"15",0.261965949536119
"16",0.0995863766574975
"17",-0.214599406744949
"18",-0.0237103353729711
"19",-1.23640192535303
"20",-1.02937092967424
"21",-0.937738617908053
"22",-0.108662670009029
"23",1.17334269708565
"24",0.863079432074403
"25",-0.967858641671503
"26",-0.0775746370718831
"27",2.15429590138746
"28",-0.672421622062171
"29",0.141081992931006
"30",-0.850667170263311
"31",-0.0397360737642113
"32",1.91064194085216
"33",1.71339260048342
"34",-0.157094608787608
"35",-1.30175361358688
"36",-0.243769422126965
"37",1.21058082485718
"38",-0.0761285992991954
"39",-0.186207989783439
"40",-1.16736943899862
"41",0.281515950576377
"42",-0.0756769271145106
"43",-1.17930677004627
"44",0.825402115081333
"45",1.87842998548481
"46",0.0370812113236351
"47",0.501242954286929
"48",0.390343129589974
"49",-0.252524651267308
"50",-0.462794492967365
"51",0.734460680581126
"52",0.24291075328
"53",-0.0100736776981474
"54",-0.570247892901317
"55",-0.394848782338983
"56",-0.380858032290112
"57",1.00805464906436
"58",2.16423669605887
"59",0.610129874939399
"60",-0.138265930570755
"61",-1.40291969558159
"62",-1.86329454498938
"63",-1.16080887101372
"64",-0.867120413957946
"65",-0.366859431112481
"66",1.15457711579115
"67",2.16617845685341
"68",0.910595177869756
"69",-0.247770291538324
"70",1.08916211702702
"71",-0.331278801060926
"72",0.669841482826754
"73",1.54720531917389
"74",-2.34344817112588
"75",-1.03714589793745
"76",0.436478193509413
"77",-0.0388791324994949
"78",-0.543729487513441
"79",-0.740162693370808
"80",0.875395217432553
"81",-1.55160912715384
"82",-1.28924174937389
"83",-0.435191522815809
"84",0.42547869398372
"85",-1.25236119107945
"86",-0.338243676304378
"87",0.080441899971416
"88",0.0905767305568919
"89",0.390958794478383
"90",1.19040013774218
"91",1.45064046509722
"92",1.21554227662344
"93",-1.4867342743991
"94",-0.149817714607906
"95",-0.690486165197521
"96",-0.64356561882424
"97",-0.71342217381687
"98",-2.45133465120865
"99",-1.31982146472996
"100",-0.96007879696943
"101",-0.397516858431931
"102",-0.304896089358851
"103",-1.86087900955363
"104",-0.3398689897206
"105",0.448644884674933
"106",-0.948441371279042
"107",1.30568827302055
"108",1.50255445292831
"109",-1.63629156019515
"110",-0.302115470642485
"111",0.169546676991124
"112",-1.19515631081032
"113",1.40038703802831
"114",0.479064238303062
"115",0.94091244379023
"116",1.51737162967521
"117",0.695044405446944
"118",-1.571959456349
"119",-0.203795912545329
